project_id;track_id;section_id;segment_id;point_id;section_duration;section_speed;section_warning;gnss_accuracy;section_weather;timestamp;lon_ontrack;lat_ontrack;lon_rtk;lat_rtk;sun_azimuth;sun_height;tair_thermohygro;tair_tc1;tair_tc2;tair_anemo;rh_thermohygro;ws;wdir;sw_up;sw_down;sw_front;sw_back;sw_left;sw_right;lw_up;lw_down;lw_front;lw_back;lw_left;lw_right;tmrt;pet
;;1;1;11;;;;26;;2024-12-12 14:29:47;3.8724032671828;43.6112533140184;3.8724887;43.6112427;188.614562676836;22.6470041702295;12.7164873731594;11.9296875;13.296875;17;46.3632410162509;0.6687772;47;27.424331596414;0;40.8220625307635;20.2962744589179;2.45676856717689;45.102287662302;344.967461141905;385.353368845842;371.649333103685;380.257758328732;390.672634358242;369.108694062525;15.723261182074;10.3672342531594
;;1;1;12;;;;152;;2024-12-12 14:29:48;3.87241106676428;43.6112527092672;3.8724956;43.6112424;188.618679811535;22.6465523520917;12.7271686884871;11.9296875;13.2734375;17;46.4376287479973;0.257222;63;27.8617670371255;0;41.4877992257833;19.6835755924673;1.69754132003085;45.1738232581405;344.934406960307;386.20117746092;372.905995572298;380.646254470078;391.162636217805;369.161750127309;15.8052561536699;12.0133254884871
;;1;1;13;;;;228;;2024-12-12 14:29:49;3.87241886634576;43.611252104516;3.8725013;43.6112426;188.622796905077;22.6461003196786;12.7271686884871;11.90625;13.3046875;17;46.4376287479973;0.1028888;72;27.8373460575755;0;43.1795330261628;20.2186084054242;1.19895687090836;46.1327624479249;345.956525171697;386.02262960084;373.657006997864;382.273402926591;391.807798870106;368.123952973273;15.97196328851;13.2639930084871
;;1;1;14;;;;63;;2024-12-12 14:29:50;3.87242666592724;43.6112514997648;3.872507;43.6112407;188.626913957357;22.6456480730039;12.7805752651255;11.90625;13.4140625;17;46.5329976348516;0.1028888;72;28.9812761522861;0;46.433271817359;18.4749827951172;2.10237844018679;46.3817787625526;346.010950311161;386.06215471988;372.237575812515;383.014256609052;392.185284100406;368.964612291856;16.0807416296827;13.3479383371255
;;1;1;15;;;;33;;2024-12-12 14:29:51;3.87243446550871;43.6112508950137;3.8725117;43.6112404;188.631030968445;22.6451956120627;12.7805752651255;11.90625;13.453125;17;46.5329976348516;0.1028888;72;30.8445540481274;0;50.0376290127789;17.5139221565631;4.69997819661834;46.5121727600304;345.401328381548;385.998660249793;371.039034379783;383.290716137634;391.806422949994;369.983888884184;16.2320729112118;13.4215301451255
;;1;1;16;;;;115;;2024-12-12 14:29:52;3.87244226509019;43.6112502902625;3.8725165;43.6112401;188.635147938233;22.644742936869;12.8072785534447;11.9140625;13.5;17;46.5368123903258;0.1028888;72;33.8119172825715;0;52.9499531328622;17.4271723541227;8.11986394165324;47.3896157013912;343.953879307237;385.207685682387;371.343070744647;382.627049208561;391.580647532741;369.895651055829;16.4096394273384;13.5247825534447
;;1;1;17;;;;158;;2024-12-12 14:30:25;3.87245006467167;43.6112496855113;3.8725181;43.6112394;188.770983445794;22.6296653607699;12.7271686884871;11.78125;13.515625;17;46.5806820782788;0.9774436;132;35.6949033373479;0;54.6679833135585;17.9785559151835;10.9209332371871;48.2168026228908;342.751075983001;384.863584577568;372.288865154663;379.860180450871;389.757139890685;367.990013298572;16.3558674789456;9.87240772848707
;;1;1;18;;;;169;;2024-12-12 14:30:26;3.87245786425314;43.6112490807601;3.8725221;43.611239;188.775099001305;22.6292054037186;12.7431906614786;11.7421875;13.4921875;17;46.6684214541848;0.6687772;131;36.709873522505;0.358354074758777;56.4841866474374;17.8927144876378;11.9836832265476;48.6989887593971;342.511583408583;385.017655845187;372.453784289453;379.978410129915;390.095414847204;368.168439727316;16.4921103666098;10.6587439414786
;;1;1;19;;;;208;;2024-12-12 14:30:27;3.87246566383462;43.6112484760089;3.8725283;43.6112387;188.77921451491;22.628745232568;12.7431906614786;11.7421875;13.5;17;46.6684214541848;0.257222;146;39.2059546954578;3.9523704591239;62.7773487302481;18.5222182896397;16.5869713529314;50.97228133348;343.2153333061;385.079284246822;371.949752107879;381.255779808804;390.072489628223;366.960695700456;16.9265927146655;12.5156962614786
;;1;1;20;;;;60;;2024-12-12 14:30:28;3.8724734634161;43.6112478712578;3.8725363;43.6112383;188.783329986607;22.6282848473211;12.7859159227893;11.7421875;13.53125;17;46.6836804760815;0;180;44.5661454875643;11.2591271113309;68.9144856231792;19.2312048949247;29.9037163738866;53.41173570296;341.96291646157;386.036619976113;371.091355420704;381.071314750907;390.680241886713;367.687296053177;17.6793373615033;16.1845079227893
;;1;1;21;;;;57;;2024-12-12 14:30:29;3.87248126299758;43.6112472665066;3.8725439;43.6112374;188.787445416376;22.6278242479825;12.7859159227893;11.796875;13.578125;17;46.6836804760815;0;88;244.109969390627;8.57387221740153;61.343319456973;20.6323731699435;51.5807893372523;602.21924426785;340.998384936492;386.645172144578;371.114626018857;380.731915022533;391.027735180181;369.738651578645;33.9306300642385;26.3612759227893
;;1;1;22;;;;110;;2024-12-12 14:30:30;3.87248906257906;43.6112466617554;3.8725516;43.6112363;188.79156080417;22.6273634345599;12.8233005264363;11.84375;13.6484375;17;46.7523460746166;0.1028888;88;57.7239122061625;20.940797917938;50.1327342549246;66.3045544987386;71.4388278053794;58.8203700566733;339.663953944345;386.047323484976;369.475700480789;382.997814716555;390.601681736722;368.789735010959;19.9977317635597;15.3436239056363
;;1;1;23;;;;73;;2024-12-12 14:30:31;3.87249686216053;43.6112460570042;3.8725618;43.6112348;188.79567614997;22.6269024070579;12.8233005264363;11.9765625;13.75;17;46.7523460746166;0.3601108;99;57.5996651172239;9.10376484438954;48.6014083744774;43.2182065508612;57.6146701114977;54.1311664737661;336.48355681387;384.850347600192;369.146668492692;381.948627870603;391.555664068023;367.871847497747;18.6009917423806;12.7058605264363
;;1;1;24;;;;113;;2024-12-12 14:30:32;3.87250466174201;43.611245452253;3.8725724;43.6112337;188.799791453816;22.6264411654746;12.8072785534447;11.9765625;13.75;17;46.7962157625696;0.6687772;83;56.0795662497957;2.25269839199762;53.4820165612717;41.7189337872188;35.299442684584;52.6049228435663;333.786956521535;384.703724700576;367.271368658797;380.783269821806;396.817860762665;365.839467170848;17.9347211351837;11.2205009534447
